,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
775,300750.SZ,20200213,155.99,159.38,153.69,156.34,159.65,-3.31,-2.0733,313609.6,4914616.428
776,300750.SZ,20200212,153.55,161.84,152.03,159.65,158.4,1.25,0.7891,325862.06,5174595.055
777,300750.SZ,20200211,167.2,168.0,157.6,158.4,165.26,-6.86,-4.151,339945.59,5451183.356
778,300750.SZ,20200210,161.0,168.58,160.0,165.26,160.2,5.06,3.1586,375409.21,6161572.536
779,300750.SZ,20200207,166.0,169.33,158.95,160.2,169.89,-9.69,-5.7037,454994.8,7426674.364
780,300750.SZ,20200206,155.01,169.89,152.99,169.89,163.79,6.1,3.7243,579189.93,9265610.935
781,300750.SZ,20200205,158.17,163.79,156.3,163.79,148.9,14.89,10.0,530823.82,8588999.756
782,300750.SZ,20200204,145.77,148.9,140.01,148.9,135.36,13.54,10.003,359135.83,5283954.889
783,300750.SZ,20200203,126.56,143.48,126.5,135.36,130.57,4.79,3.6685,526346.02,7148822.247
784,300750.SZ,20200123,132.5,137.0,125.1,130.57,133.82,-3.25,-2.4286,359862.24,4755930.193
785,300750.SZ,20200122,121.65,133.82,119.38,133.82,121.65,12.17,10.0041,349915.61,4493837.402
786,300750.SZ,20200121,122.51,123.0,120.46,121.65,123.2,-1.55,-1.2581,142671.08,1734790.906
787,300750.SZ,20200120,114.99,125.08,112.9,123.2,115.08,8.12,7.056,248922.0,2992287.056
788,300750.SZ,20200117,116.36,117.56,114.0,115.08,116.4,-1.32,-1.134,146624.07,1694771.901
789,300750.SZ,20200116,116.0,116.5,113.85,116.4,115.3,1.1,0.954,129341.58,1492301.746
790,300750.SZ,20200115,115.7,117.58,112.21,115.3,115.7,-0.4,-0.3457,177587.2,2031327.383
791,300750.SZ,20200114,119.51,120.75,115.18,115.7,116.9,-1.2,-1.0265,217684.73,2585867.747
792,300750.SZ,20200113,116.0,118.48,114.2,116.9,113.31,3.59,3.1683,215974.45,2516539.925
793,300750.SZ,20200110,114.2,114.2,111.68,113.31,115.0,-1.69,-1.4696,144280.07,1628569.248
794,300750.SZ,20200109,112.0,115.5,110.01,115.0,109.6,5.4,4.927,201643.51,2287090.666
795,300750.SZ,20200108,109.01,111.5,107.1,109.6,108.5,1.1,1.0138,192240.68,2098374.347
796,300750.SZ,20200107,109.01,109.64,107.41,108.5,109.09,-0.59,-0.5408,135075.44,1461154.189
797,300750.SZ,20200106,111.3,114.5,107.8,109.09,109.55,-0.46,-0.4199,265002.0,2958351.779
798,300750.SZ,20200103,107.52,110.19,105.97,109.55,107.52,2.03,1.888,180841.78,1956828.808
799,300750.SZ,20200102,107.21,108.85,105.7,107.52,106.4,1.12,1.0526,206115.89,2213454.65
800,300750.SZ,20191231,109.86,110.35,105.54,106.4,110.0,-3.6,-3.2727,215007.0,2311684.353
801,300750.SZ,20191230,106.57,110.5,105.0,110.0,104.2,5.8,5.5662,235779.64,2546998.962
802,300750.SZ,20191227,105.12,110.0,103.15,104.2,105.12,-0.92,-0.8752,240549.59,2568286.547
803,300750.SZ,20191226,105.0,106.98,102.68,105.12,105.3,-0.18,-0.1709,148416.77,1549926.129
804,300750.SZ,20191225,99.35,105.48,98.15,105.3,99.5,5.8,5.8291,233077.15,2363520.362
805,300750.SZ,20191224,93.2,100.09,93.2,99.5,92.9,6.6,7.1044,297043.9,2899590.776
806,300750.SZ,20191223,92.0,95.39,91.56,92.9,92.78,0.12,0.1293,141429.0,1327211.448
807,300750.SZ,20191220,93.24,94.88,92.71,92.78,93.25,-0.47,-0.504,103579.47,968703.786
808,300750.SZ,20191219,93.5,93.58,91.52,93.25,93.19,0.06,0.0644,108433.49,1003631.198
809,300750.SZ,20191218,94.46,94.5,92.17,93.19,95.39,-2.2,-2.3063,186405.37,1738803.703
810,300750.SZ,20191217,94.8,97.19,94.44,95.39,92.3,3.09,3.3478,277393.58,2651624.403
811,300750.SZ,20191216,92.54,92.87,91.28,92.3,93.0,-0.7,-0.7527,182178.8,1677225.43
812,300750.SZ,20191213,91.53,93.4,90.32,93.0,89.7,3.3,3.6789,182898.16,1685672.88
813,300750.SZ,20191212,91.46,92.9,89.22,89.7,91.49,-1.79,-1.9565,148786.93,1348243.702
814,300750.SZ,20191211,93.35,94.19,90.5,91.49,93.35,-1.86,-1.9925,133255.22,1228395.775
815,300750.SZ,20191210,92.0,94.44,91.3,93.35,92.89,0.46,0.4952,126949.1,1180456.0
816,300750.SZ,20191209,93.5,93.5,90.9,92.89,93.0,-0.11,-0.1183,147499.03,1356068.173
817,300750.SZ,20191206,91.7,93.39,91.1,93.0,92.0,1.0,1.087,134377.36,1241180.809
818,300750.SZ,20191205,87.02,93.46,86.96,92.0,86.7,5.3,6.113,263629.86,2386541.251
819,300750.SZ,20191204,86.36,88.76,85.18,86.7,86.4,0.3,0.3472,168785.94,1471734.012
820,300750.SZ,20191203,87.0,87.25,84.59,86.4,87.1,-0.7,-0.8037,156894.4,1344177.278
821,300750.SZ,20191202,88.2,88.32,85.8,87.1,87.41,-0.31,-0.3547,119017.18,1037432.152
822,300750.SZ,20191129,87.12,88.9,85.38,87.41,87.41,0.0,0.0,129221.96,1128335.006
823,300750.SZ,20191128,86.7,89.6,86.15,87.41,87.25,0.16,0.1834,145224.64,1272961.361
824,300750.SZ,20191127,87.45,88.86,85.97,87.25,88.0,-0.75,-0.8523,194442.74,1701295.924
825,300750.SZ,20191126,82.99,89.6,81.9,88.0,83.58,4.42,5.2883,391483.58,3366468.758
826,300750.SZ,20191125,81.35,83.65,81.0,83.58,80.5,3.08,3.8261,280837.68,2324168.795
827,300750.SZ,20191122,82.0,84.6,79.46,80.5,77.15,3.35,4.3422,423471.74,3469882.994
828,300750.SZ,20191121,76.7,78.1,76.3,77.15,76.3,0.85,1.114,124424.67,962849.296
829,300750.SZ,20191120,76.83,78.1,76.2,76.3,76.94,-0.64,-0.8318,112468.09,866890.314
830,300750.SZ,20191119,73.28,76.97,72.88,76.94,72.87,4.07,5.5853,186313.5,1408822.314
831,300750.SZ,20191118,72.88,73.19,72.15,72.87,72.6,0.27,0.3719,44955.07,327040.087
832,300750.SZ,20191115,74.29,74.29,71.6,72.6,74.1,-1.5,-2.0243,107220.51,777993.873
833,300750.SZ,20191114,74.4,74.85,73.81,74.1,73.94,0.16,0.2164,67258.75,500146.771
834,300750.SZ,20191113,74.8,74.89,73.79,73.94,74.45,-0.51,-0.685,67352.41,500321.731
835,300750.SZ,20191112,74.0,75.3,73.55,74.45,73.7,0.75,1.0176,90842.73,676179.118
836,300750.SZ,20191111,74.78,75.4,73.7,73.7,75.62,-1.92,-2.539,99913.43,743193.688
837,300750.SZ,20191108,75.9,77.2,75.0,75.62,75.3,0.32,0.425,190358.38,1451717.069
838,300750.SZ,20191107,75.3,76.91,74.13,75.3,75.9,-0.6,-0.7905,216633.34,1632551.884
839,300750.SZ,20191106,76.27,78.88,75.35,75.9,73.48,2.42,3.2934,441481.5,3404725.404
840,300750.SZ,20191105,70.31,74.35,69.93,73.48,69.93,3.55,5.0765,237825.33,1725001.848
841,300750.SZ,20191104,69.6,69.99,69.1,69.93,69.33,0.6,0.8654,82866.01,577524.887
842,300750.SZ,20191101,68.52,69.4,68.42,69.33,68.71,0.62,0.9023,56134.92,387301.784
843,300750.SZ,20191031,69.38,69.83,68.68,68.71,69.52,-0.81,-1.1651,56268.06,387993.148
844,300750.SZ,20191030,69.0,69.72,68.38,69.52,69.28,0.24,0.3464,75613.67,520676.672
845,300750.SZ,20191029,70.89,70.89,69.13,69.28,70.81,-1.53,-2.1607,98656.52,687635.379
846,300750.SZ,20191028,70.05,70.82,69.68,70.81,71.02,-0.21,-0.2957,99662.86,700210.842
847,300750.SZ,20191025,71.7,71.75,70.56,71.02,71.63,-0.61,-0.8516,53897.14,382402.723
848,300750.SZ,20191024,70.93,71.95,70.88,71.63,70.76,0.87,1.2295,90432.48,646704.355
849,300750.SZ,20191023,70.7,71.15,70.05,70.76,70.72,0.04,0.0566,63176.48,447168.647
850,300750.SZ,20191022,70.0,70.92,70.0,70.72,69.64,1.08,1.5508,69273.58,489333.687
851,300750.SZ,20191021,70.28,70.28,69.0,69.64,70.09,-0.45,-0.642,50431.68,350055.632
852,300750.SZ,20191018,69.6,70.32,69.36,70.09,69.3,0.79,1.14,76282.38,533023.008
853,300750.SZ,20191017,69.7,69.97,68.89,69.3,69.69,-0.39,-0.5596,72455.04,501288.116
854,300750.SZ,20191016,71.01,71.33,69.5,69.69,70.97,-1.28,-1.8036,81236.9,568498.326
855,300750.SZ,20191015,70.85,72.1,70.66,70.97,70.85,0.12,0.1694,89350.77,636739.159
856,300750.SZ,20191014,71.9,72.0,70.5,70.85,71.46,-0.61,-0.8536,122035.88,867406.114
857,300750.SZ,20191011,71.17,72.14,70.33,71.46,70.9,0.56,0.7898,94925.62,677544.365
858,300750.SZ,20191010,70.07,71.64,69.76,70.9,69.1,1.8,2.6049,122851.54,869992.051
859,300750.SZ,20191009,70.01,70.03,68.38,69.1,70.26,-1.16,-1.651,132218.57,911571.269
860,300750.SZ,20191008,71.61,71.98,70.2,70.26,71.5,-1.24,-1.7343,87357.1,618883.409
861,300750.SZ,20190930,71.8,72.07,71.16,71.5,71.46,0.04,0.056,67607.07,484212.294
862,300750.SZ,20190927,71.45,71.89,71.06,71.46,71.45,0.01,0.014,71437.29,510484.481
863,300750.SZ,20190926,73.2,73.35,71.02,71.45,72.96,-1.51,-2.0696,130923.62,941682.667
864,300750.SZ,20190925,72.6,73.78,71.85,72.96,72.73,0.23,0.3162,133953.25,975645.561
865,300750.SZ,20190924,73.14,73.92,72.06,72.73,72.99,-0.26,-0.3562,128426.7,936875.749
866,300750.SZ,20190923,74.87,74.88,72.3,72.99,74.86,-1.87,-2.498,123098.84,899754.06
867,300750.SZ,20190920,75.52,76.12,74.6,74.86,75.38,-0.52,-0.6898,128027.41,962427.238
868,300750.SZ,20190919,74.59,76.0,74.59,75.38,74.59,0.79,1.0591,141323.03,1065080.393
869,300750.SZ,20190918,75.05,75.46,74.45,74.59,74.52,0.07,0.0939,100855.97,755559.853
870,300750.SZ,20190917,76.58,76.58,74.21,74.52,76.7,-2.18,-2.8422,143175.99,1075220.901
871,300750.SZ,20190916,78.99,79.3,76.32,76.7,78.0,-1.3,-1.6667,135279.21,1049862.814
872,300750.SZ,20190912,78.2,79.7,77.3,78.0,77.77,0.23,0.2957,154047.9,1208379.49
873,300750.SZ,20190911,77.9,81.08,77.36,77.77,77.22,0.55,0.7123,212306.12,1677214.721
874,300750.SZ,20190910,77.33,77.75,76.45,77.22,77.0,0.22,0.2857,188278.78,1453966.628
875,300750.SZ,20190909,72.51,77.0,72.06,77.0,71.86,5.14,7.1528,258029.48,1929969.738
876,300750.SZ,20190906,71.45,72.3,71.45,71.86,71.3,0.56,0.7854,82921.98,595782.214
877,300750.SZ,20190905,71.21,72.39,71.21,71.3,71.18,0.12,0.1686,123015.92,882671.197
878,300750.SZ,20190904,70.88,71.38,69.9,71.18,71.2,-0.02,-0.0281,117106.54,825074.108
879,300750.SZ,20190903,72.71,72.9,70.84,71.2,72.96,-1.76,-2.4123,130194.63,928815.989
880,300750.SZ,20190902,72.19,73.14,71.89,72.96,72.27,0.69,0.9548,98066.82,711942.578
881,300750.SZ,20190830,71.46,72.88,70.56,72.27,71.08,1.19,1.6742,118967.19,853502.524
882,300750.SZ,20190829,72.51,72.53,71.03,71.08,72.52,-1.44,-1.9857,100760.8,719068.78
883,300750.SZ,20190828,74.17,74.27,72.36,72.52,73.3,-0.78,-1.0641,86400.82,630707.719
884,300750.SZ,20190827,73.36,74.53,73.11,73.3,72.77,0.53,0.7283,96052.21,708485.566
885,300750.SZ,20190826,72.89,73.73,72.5,72.77,73.9,-1.13,-1.5291,91278.93,667071.588
886,300750.SZ,20190823,75.59,75.59,71.92,73.9,75.6,-1.7,-2.2487,165651.81,1217057.417
887,300750.SZ,20190822,76.0,76.0,75.0,75.6,75.8,-0.2,-0.2639,49174.99,371406.219
888,300750.SZ,20190821,75.22,76.95,75.22,75.8,75.43,0.37,0.4905,65330.92,497063.366
889,300750.SZ,20190820,76.18,76.35,75.16,75.43,76.2,-0.77,-1.0105,68190.64,516227.096
890,300750.SZ,20190819,73.7,76.2,73.22,76.2,73.22,2.98,4.0699,105122.85,788088.318
891,300750.SZ,20190816,74.0,74.2,73.03,73.22,74.17,-0.95,-1.2808,69540.25,510354.144
892,300750.SZ,20190815,71.95,74.2,71.71,74.17,73.5,0.67,0.9116,46222.34,338674.803
893,300750.SZ,20190814,74.0,75.09,73.5,73.5,73.47,0.03,0.0408,63248.64,469662.043
894,300750.SZ,20190813,72.82,74.29,72.58,73.47,73.37,0.1,0.1363,53094.9,390413.486
895,300750.SZ,20190812,71.81,73.4,71.53,73.37,71.93,1.44,2.0019,42536.1,309047.521
896,300750.SZ,20190809,73.97,73.97,71.51,71.93,73.08,-1.15,-1.5736,47326.89,342757.055
897,300750.SZ,20190808,74.0,74.18,72.8,73.08,73.33,-0.25,-0.3409,38743.96,283896.694
898,300750.SZ,20190807,72.5,74.55,72.44,73.33,72.15,1.18,1.6355,86048.99,634607.223
899,300750.SZ,20190806,70.8,72.69,70.51,72.15,73.0,-0.85,-1.1644,84938.25,606804.434
900,300750.SZ,20190805,74.7,75.2,72.88,73.0,75.28,-2.28,-3.0287,89916.67,664300.302
901,300750.SZ,20190802,73.99,75.6,73.75,75.28,75.8,-0.52,-0.686,71660.1,537012.579
902,300750.SZ,20190801,75.9,76.93,75.28,75.8,76.0,-0.2,-0.2632,67503.26,512836.765
903,300750.SZ,20190731,77.6,77.6,76.0,76.0,77.76,-1.76,-2.2634,66221.24,507359.962
904,300750.SZ,20190730,76.9,78.49,76.14,77.76,76.68,1.08,1.4085,96458.86,748447.373
905,300750.SZ,20190729,76.52,77.4,76.01,76.68,76.66,0.02,0.0261,70375.96,539231.508
906,300750.SZ,20190726,75.36,77.77,75.36,76.66,75.81,0.85,1.1212,115263.51,887611.744
907,300750.SZ,20190725,75.7,76.75,75.3,75.81,75.68,0.13,0.1718,118401.07,900265.031
908,300750.SZ,20190724,76.2,76.93,75.4,75.68,75.87,-0.19,-0.2504,119685.48,911581.946
909,300750.SZ,20190723,73.4,76.95,72.62,75.87,73.08,2.79,3.8177,164707.05,1243667.02
910,300750.SZ,20190722,72.5,73.6,71.51,73.08,72.36,0.72,0.995,87657.02,637958.006
911,300750.SZ,20190719,71.71,72.95,71.57,72.5,71.5,1.0,1.3986,57358.54,415492.043
912,300750.SZ,20190718,72.46,72.8,71.33,71.5,72.99,-1.49,-2.0414,45170.44,324530.503
913,300750.SZ,20190717,72.45,73.84,72.28,72.99,72.82,0.17,0.2335,43172.37,315550.235
914,300750.SZ,20190716,73.41,73.66,71.31,72.82,73.66,-0.84,-1.1404,96070.41,696256.679
915,300750.SZ,20190715,74.51,74.58,73.0,73.66,73.88,-0.22,-0.2978,112714.92,831092.957
916,300750.SZ,20190712,72.79,74.23,72.51,73.88,72.42,1.46,2.016,94172.05,694124.849
917,300750.SZ,20190711,73.5,73.52,71.9,72.42,72.25,0.17,0.2353,70672.79,513699.469
918,300750.SZ,20190710,71.1,73.47,71.0,72.25,70.86,1.39,1.9616,159315.12,1152969.652
919,300750.SZ,20190709,68.88,70.89,68.5,70.86,68.86,2.0,2.9044,96027.29,671619.524
920,300750.SZ,20190708,70.53,70.53,67.89,68.86,71.08,-2.22,-3.1232,83043.3,572956.111
921,300750.SZ,20190705,71.1,71.5,70.02,71.08,71.05,0.03,0.0422,88937.49,631207.237
922,300750.SZ,20190704,71.99,72.28,70.55,71.05,71.8,-0.75,-1.0446,80844.14,575394.325
923,300750.SZ,20190703,70.51,73.01,70.28,71.8,71.04,0.76,1.0698,221001.68,1590621.264
924,300750.SZ,20190702,70.28,72.38,69.96,71.04,70.32,0.72,1.0239,162519.96,1159161.875
925,300750.SZ,20190701,70.0,71.0,69.31,70.32,68.88,1.44,2.0906,130772.3,918840.408
926,300750.SZ,20190628,68.9,69.43,68.0,68.88,69.93,-1.05,-1.5015,57212.15,393261.787
927,300750.SZ,20190627,69.82,70.71,69.45,69.93,69.98,-0.05,-0.0714,109489.02,766946.532
928,300750.SZ,20190626,68.44,70.56,68.29,69.98,68.83,1.15,1.6708,94483.65,659276.524
929,300750.SZ,20190625,68.84,69.2,67.81,68.83,68.86,-0.03,-0.0436,76387.9,524726.34
930,300750.SZ,20190624,69.09,69.13,67.91,68.86,69.09,-0.23,-0.3329,66058.5,452626.112
931,300750.SZ,20190621,71.0,71.0,68.85,69.09,69.06,0.03,0.0434,118185.86,821987.074
932,300750.SZ,20190620,69.68,70.24,68.25,69.06,69.68,-0.62,-0.8898,128161.1,888389.359
933,300750.SZ,20190619,72.98,73.24,69.12,69.68,71.05,-1.37,-1.9282,142814.97,1005547.313
934,300750.SZ,20190618,71.9,72.38,70.4,71.05,71.96,-0.91,-1.2646,81801.08,582895.043
935,300750.SZ,20190617,72.25,73.83,71.1,71.96,72.18,-0.22,-0.3048,120704.89,876179.72
936,300750.SZ,20190614,71.07,74.18,70.8,72.18,71.01,1.17,1.6477,204332.97,1485468.811
937,300750.SZ,20190613,68.6,72.26,67.9,71.01,68.65,2.36,3.4377,215487.52,1517836.884
938,300750.SZ,20190612,67.27,69.5,67.27,68.65,68.19,0.46,0.6746,153508.06,1051599.152
939,300750.SZ,20190611,64.02,68.94,64.0,68.19,67.6,0.59,0.8728,241071.11,1598113.764
940,300750.SZ,20190610,67.85,70.27,66.91,67.6,66.94,0.66,0.986,88452.44,608130.669
941,300750.SZ,20190606,68.81,68.89,66.66,66.94,69.07,-2.13,-3.0838,37484.86,252839.103
942,300750.SZ,20190605,67.37,69.35,67.36,69.07,66.87,2.2,3.29,50093.14,343503.184
943,300750.SZ,20190604,68.4,68.4,66.8,66.87,68.16,-1.29,-1.8926,31666.78,213131.577
944,300750.SZ,20190603,68.6,69.67,68.0,68.16,69.44,-1.28,-1.8433,32528.37,223503.068
945,300750.SZ,20190531,70.3,70.47,69.36,69.44,69.81,-0.37,-0.53,25166.79,175685.319
946,300750.SZ,20190530,70.49,70.49,68.9,69.81,70.57,-0.76,-1.0769,28726.44,199994.014
947,300750.SZ,20190529,70.21,71.29,70.05,70.57,71.88,-1.31,-1.8225,32951.13,232757.105
948,300750.SZ,20190528,69.2,71.88,68.8,71.88,69.2,2.68,3.8728,53181.29,372556.045
949,300750.SZ,20190527,67.99,69.64,67.68,69.2,67.85,1.35,1.9897,43690.21,300432.177
950,300750.SZ,20190524,67.82,68.2,66.99,67.85,67.48,0.37,0.5483,29311.12,198625.492
951,300750.SZ,20190523,68.8,69.25,67.3,67.48,69.37,-1.89,-2.7245,44016.86,298347.37
952,300750.SZ,20190522,70.72,70.92,69.25,69.37,70.15,-0.78,-1.1119,27823.87,194769.381
953,300750.SZ,20190521,70.22,71.18,69.88,70.15,69.69,0.46,0.6601,31949.38,225101.966
954,300750.SZ,20190520,71.37,72.08,67.89,69.69,72.25,-2.56,-3.5433,45237.47,315226.938
955,300750.SZ,20190517,74.71,74.71,71.92,72.25,74.33,-2.08,-2.7983,36003.07,263549.587
956,300750.SZ,20190516,74.8,74.84,73.9,74.33,74.98,-0.65,-0.8669,37371.56,277622.386
957,300750.SZ,20190515,72.5,75.15,72.5,74.98,72.16,2.82,3.908,66195.34,491578.062
958,300750.SZ,20190514,71.92,73.2,71.91,72.16,71.59,0.57,0.7962,43329.93,313815.476
959,300750.SZ,20190513,73.05,73.26,71.26,71.59,74.1,-2.51,-3.3873,46327.21,334093.982
960,300750.SZ,20190510,73.48,74.49,70.72,74.1,72.7,1.4,1.9257,54074.24,396995.566
961,300750.SZ,20190509,74.0,75.09,72.63,72.7,74.61,-1.91,-2.56,48134.23,353504.942
962,300750.SZ,20190508,74.9,76.17,73.7,74.61,75.85,-1.24,-1.6348,34995.81,261613.986
963,300750.SZ,20190507,76.0,77.42,75.62,75.85,75.7,0.15,0.1982,37119.4,283552.904
964,300750.SZ,20190506,76.87,77.66,75.06,75.7,79.76,-4.06,-5.0903,65431.06,499354.099
965,300750.SZ,20190430,79.8,80.58,79.15,79.76,79.78,-0.02,-0.0251,31090.77,248280.438
966,300750.SZ,20190429,80.99,81.37,79.15,79.78,79.35,0.43,0.5419,47882.77,383749.258
967,300750.SZ,20190426,79.0,80.35,78.98,79.35,79.1,0.25,0.3161,34918.01,278261.724
968,300750.SZ,20190425,78.59,80.86,78.1,79.1,79.78,-0.68,-0.8523,52973.14,422497.288
969,300750.SZ,20190424,78.18,79.86,77.4,79.78,78.17,1.61,2.0596,51343.74,404380.493
970,300750.SZ,20190423,80.5,80.65,75.01,78.17,81.23,-3.06,-3.7671,115259.36,898901.903
971,300750.SZ,20190422,83.21,83.6,81.03,81.23,83.2,-1.97,-2.3678,66492.29,543402.295
972,300750.SZ,20190419,84.52,84.99,82.9,83.2,84.65,-1.45,-1.7129,62967.75,524874.428
973,300750.SZ,20190418,86.12,86.3,84.42,84.65,86.11,-1.46,-1.6955,70617.81,601487.607
974,300750.SZ,20190417,83.5,86.28,83.5,86.11,82.27,3.84,4.6676,205004.78,1752514.963
975,300750.SZ,20190416,80.5,82.27,80.37,82.27,80.97,1.3,1.6055,57187.22,464852.034
976,300750.SZ,20190415,82.8,83.01,80.95,80.97,81.98,-1.01,-1.232,59950.6,491053.132
977,300750.SZ,20190412,80.92,82.61,80.91,81.98,80.72,1.26,1.561,59356.73,486028.531
978,300750.SZ,20190411,82.25,82.6,80.58,80.72,82.24,-1.52,-1.8482,89537.65,728469.344
979,300750.SZ,20190410,83.81,83.81,81.7,82.24,83.91,-1.67,-1.9902,108408.37,890277.783
980,300750.SZ,20190409,84.76,85.25,82.9,83.91,82.29,1.62,1.9686,119422.66,1003599.92
981,300750.SZ,20190408,84.71,84.9,81.1,82.29,84.17,-1.88,-2.2336,113769.79,941060.713
982,300750.SZ,20190404,84.63,85.16,84.0,84.17,84.48,-0.31,-0.367,66796.09,564517.873
983,300750.SZ,20190403,84.8,85.2,83.88,84.48,84.98,-0.5,-0.5884,71840.38,605819.178
984,300750.SZ,20190402,86.35,86.43,84.33,84.98,86.35,-1.37,-1.5866,102413.27,869961.308
985,300750.SZ,20190401,85.16,86.96,85.0,86.35,85.0,1.35,1.5882,92390.9,794157.526
986,300750.SZ,20190329,83.42,85.0,82.65,85.0,83.2,1.8,2.1635,71241.26,598855.278
987,300750.SZ,20190328,83.34,84.36,82.1,83.2,83.41,-0.21,-0.2518,58571.93,487897.668
988,300750.SZ,20190327,85.5,86.54,82.3,83.41,85.3,-1.89,-2.2157,94921.22,795590.922
989,300750.SZ,20190326,88.02,88.49,84.9,85.3,89.0,-3.7,-4.1573,97197.83,836361.947
990,300750.SZ,20190325,87.97,90.58,87.02,89.0,86.58,2.42,2.7951,129906.46,1158349.085
991,300750.SZ,20190322,87.12,87.12,85.21,86.58,87.12,-0.54,-0.6198,60189.92,518360.062
992,300750.SZ,20190321,87.0,88.4,85.95,87.12,87.17,-0.05,-0.0574,81359.6,707343.505
993,300750.SZ,20190320,88.5,88.5,85.82,87.17,88.6,-1.43,-1.614,88141.18,764749.351
994,300750.SZ,20190319,89.15,91.88,88.0,88.6,89.28,-0.68,-0.7616,68170.28,611077.097
995,300750.SZ,20190318,89.89,90.0,87.9,89.28,89.83,-0.55,-0.6123,72757.62,646068.126
996,300750.SZ,20190315,90.01,91.4,88.97,89.83,88.95,0.88,0.9893,78215.43,707054.564
997,300750.SZ,20190314,87.98,90.48,87.32,88.95,88.08,0.87,0.9877,79825.75,710913.722
998,300750.SZ,20190313,90.99,90.99,87.71,88.08,91.07,-2.99,-3.2832,75777.21,674377.765
999,300750.SZ,20190312,91.6,93.85,89.21,91.07,87.92,3.15,3.5828,147634.35,1352038.771
1000,300750.SZ,20190311,84.73,88.18,84.55,87.92,84.97,2.95,3.4718,93546.58,813096.537
1001,300750.SZ,20190308,86.0,88.3,84.72,84.97,87.89,-2.92,-3.3223,110696.63,951944.818
1002,300750.SZ,20190307,90.85,90.85,86.68,87.89,91.2,-3.31,-3.6294,137071.48,1210805.141
1003,300750.SZ,20190306,93.12,93.8,89.38,91.2,92.6,-1.4,-1.5119,104329.22,949501.268
1004,300750.SZ,20190305,92.38,92.98,91.2,92.6,92.39,0.21,0.2273,86156.92,793012.158
1005,300750.SZ,20190304,91.5,95.16,90.73,92.39,90.03,2.36,2.6213,140369.47,1306102.15
1006,300750.SZ,20190301,91.1,92.88,89.4,90.03,87.7,2.33,2.6568,96192.84,873963.51
1007,300750.SZ,20190228,86.01,89.18,86.01,87.7,86.05,1.65,1.9175,72399.18,637896.402
1008,300750.SZ,20190227,87.7,89.39,85.3,86.05,88.5,-2.45,-2.7684,91037.9,795251.089
1009,300750.SZ,20190226,90.0,90.8,87.68,88.5,91.32,-2.82,-3.088,113242.11,1009210.794
1010,300750.SZ,20190225,85.77,91.66,85.77,91.32,84.37,6.95,8.2375,154113.02,1380347.01
1011,300750.SZ,20190222,83.0,85.3,82.11,84.37,83.33,1.04,1.248,89600.36,752183.5
1012,300750.SZ,20190221,82.7,84.87,82.3,83.33,83.17,0.16,0.1924,82287.72,690870.555
1013,300750.SZ,20190220,82.8,84.5,82.1,83.17,82.29,0.88,1.0694,60674.42,506750.853
1014,300750.SZ,20190219,84.66,84.78,81.8,82.29,84.46,-2.17,-2.5693,94257.86,782086.064
1015,300750.SZ,20190218,83.15,84.88,82.56,84.46,82.42,2.04,2.4751,87787.2,735318.29
1016,300750.SZ,20190215,84.4,86.0,82.4,82.42,84.72,-2.3,-2.7148,105153.13,880799.439
1017,300750.SZ,20190214,81.5,88.88,81.35,84.72,81.7,3.02,3.6965,127233.14,1084873.164
1018,300750.SZ,20190213,80.8,83.57,80.37,81.7,81.0,0.7,0.8642,78771.77,647619.276
1019,300750.SZ,20190212,80.5,81.6,80.03,81.0,81.0,0.0,0.0,49891.21,402647.822
1020,300750.SZ,20190211,78.99,81.38,78.98,81.0,78.4,2.6,3.3163,83433.27,670709.803
1021,300750.SZ,20190201,76.67,79.17,76.2,78.4,76.12,2.28,2.9953,62144.11,483480.057
1022,300750.SZ,20190131,76.27,77.77,76.05,76.12,76.2,-0.08,-0.105,44127.55,339614.007
1023,300750.SZ,20190130,74.33,77.36,73.61,76.2,76.68,-0.48,-0.626,77077.82,583430.175
1024,300750.SZ,20190129,76.26,77.39,74.1,76.68,76.07,0.61,0.8019,52363.13,395374.218
1025,300750.SZ,20190128,78.1,78.26,76.02,76.07,77.44,-1.37,-1.7691,46288.93,355879.562
1026,300750.SZ,20190125,75.64,78.79,75.17,77.44,75.17,2.27,3.0198,91189.56,707431.983
1027,300750.SZ,20190124,75.0,75.86,74.7,75.17,75.44,-0.27,-0.3579,37984.18,286305.027
1028,300750.SZ,20190123,74.26,75.66,74.01,75.44,74.27,1.17,1.5753,48847.98,367089.066
1029,300750.SZ,20190122,75.0,75.67,74.03,74.27,75.24,-0.97,-1.2892,42588.58,318440.028
1030,300750.SZ,20190121,75.03,75.63,74.26,75.24,75.4,-0.16,-0.2122,52411.59,392168.954
1031,300750.SZ,20190118,77.16,77.16,74.0,75.4,76.66,-1.26,-1.6436,65039.27,488797.282
1032,300750.SZ,20190117,76.95,77.69,76.41,76.66,76.67,-0.01,-0.013,37188.09,286721.586
1033,300750.SZ,20190116,76.9,77.2,76.41,76.67,77.37,-0.7,-0.9047,25738.62,197749.843
1034,300750.SZ,20190115,76.0,77.48,74.85,77.37,76.08,1.29,1.6956,58736.35,448317.233
1035,300750.SZ,20190114,75.3,76.33,74.3,76.08,75.29,0.79,1.0493,48487.95,366505.969
1036,300750.SZ,20190111,76.6,76.75,74.8,75.29,76.28,-0.99,-1.2979,61367.03,463701.25
